"Drug_name1","Drug_name2","OR","95.CI","Pvalue","ac"
"PANTOPRAZOLE, ACETYLSALICYLIC ACID, LEVOTHYROXINE","PANTOPRAZOLE, ACETYLSALICYLIC ACID",1.46,"(1.23, 1.72)","1.42e-05",907
"OMEPRAZOLE, ACETYLSALICYLIC ACID, INSULIN GLARGINE","ACETYLSALICYLIC ACID, INSULIN GLARGINE",1.46,"(1.13, 1.86)","3.03e-03",512
"OMEPRAZOLE, ACETAMINOPHEN, ACETYLSALICYLIC ACID","OMEPRAZOLE, ACETYLSALICYLIC ACID",1.46,"(1.3, 1.63)","8.59e-11",1625
"ACETAMINOPHEN, ESOMEPRAZOLE, FOLIC ACID","ESOMEPRAZOLE, FOLIC ACID",1.46,"(1.12, 1.89)","4.64e-03",273
"PANTOPRAZOLE, SIMVASTATIN, CLOPIDOGREL","PANTOPRAZOLE, CLOPIDOGREL",1.46,"(1.16, 1.83)","1.27e-03",380
"ATORVASTATIN, ACETAMINOPHEN, FLUTICASONE PROPIONATE","ACETAMINOPHEN, FLUTICASONE PROPIONATE",1.46,"(1.17, 1.8)","6.54e-04",766
"CARVEDILOL, CLOPIDOGREL, LISINOPRIL","CARVEDILOL, LISINOPRIL",1.46,"(1.16, 1.82)","1.16e-03",431
"RAMIPRIL, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID, CLOPIDOGREL",1.46,"(1.27, 1.66)","6.88e-08",2144
"ATORVASTATIN, AMLODIPINE, LISINOPRIL","ATORVASTATIN, AMLODIPINE",1.46,"(1.24, 1.7)","4.80e-06",1416
"OXYCODONE, ACETYLSALICYLIC ACID, FUROSEMIDE","OXYCODONE, ACETYLSALICYLIC ACID",1.46,"(1.26, 1.69)","5.92e-07",904
"PANTOPRAZOLE, ACETAMINOPHEN, FLUCONAZOLE","ACETAMINOPHEN, FLUCONAZOLE",1.46,"(1.17, 1.8)","6.31e-04",520
"POTASSIUM CHLORIDE, PREDNISONE, HYDROCODONE","PREDNISONE, HYDROCODONE",1.46,"(1.19, 1.77)","2.52e-04",762
"METFORMIN, ACETAMINOPHEN, LISINOPRIL","METFORMIN, ACETAMINOPHEN",1.46,"(1.22, 1.73)","2.09e-05",728
"OXYCODONE, FUROSEMIDE, LISINOPRIL","OXYCODONE, FUROSEMIDE",1.46,"(1.23, 1.71)","8.28e-06",939
"MONTELUKAST, OXYCODONE, ACETAMINOPHEN","OXYCODONE, ACETAMINOPHEN",1.46,"(1.18, 1.78)","3.67e-04",2658
"ATORVASTATIN, FUROSEMIDE, AMLODIPINE","FUROSEMIDE, AMLODIPINE",1.46,"(1.25, 1.7)","2.22e-06",1022
"ACETYLSALICYLIC ACID, CARVEDILOL, INSULIN GLARGINE","ACETYLSALICYLIC ACID, INSULIN GLARGINE",1.46,"(1.14, 1.84)","2.03e-03",512
"ZOLEDRONATE, DEXAMETHASONE, DOCETAXEL","ZOLEDRONATE, DEXAMETHASONE",1.46,"(1.22, 1.73)","2.51e-05",979
"METOPROLOL, OMEPRAZOLE, SIMVASTATIN","METOPROLOL, SIMVASTATIN",1.46,"(1.27, 1.66)","5.27e-08",1528
"LORAZEPAM, ACETAMINOPHEN, LISINOPRIL","ACETAMINOPHEN, LISINOPRIL",1.46,"(1.21, 1.74)","6.25e-05",1120
"OMEPRAZOLE, SIMVASTATIN, ACETAMINOPHEN","OMEPRAZOLE, SIMVASTATIN",1.46,"(1.28, 1.65)","9.94e-09",1309
"LORAZEPAM, ACETYLSALICYLIC ACID, HYDROCODONE","ACETYLSALICYLIC ACID, HYDROCODONE",1.46,"(1.22, 1.73)","2.72e-05",1089
"LORAZEPAM, OXYCODONE, FENTANYL","LORAZEPAM, OXYCODONE",1.46,"(1.22, 1.73)","2.99e-05",791
"POTASSIUM, ACETYLSALICYLIC ACID, AMLODIPINE","POTASSIUM, ACETYLSALICYLIC ACID",1.45,"(1.16, 1.81)","9.67e-04",547
"ROSUVASTATIN, ACETYLSALICYLIC ACID, AMLODIPINE","ACETYLSALICYLIC ACID, AMLODIPINE",1.45,"(1.23, 1.71)","9.64e-06",1952
"ACETYLSALICYLIC ACID, FOLIC ACID, FUROSEMIDE","ACETYLSALICYLIC ACID, FUROSEMIDE",1.45,"(1.25, 1.68)","8.87e-07",2345
"RAMIPRIL, ACETYLSALICYLIC ACID, CARVEDILOL","RAMIPRIL, ACETYLSALICYLIC ACID",1.45,"(1.19, 1.76)","1.84e-04",1132
"METOPROLOL, HYDROCODONE, LISINOPRIL","METOPROLOL, HYDROCODONE",1.45,"(1.22, 1.74)","3.14e-05",669
"METFORMIN, INSULIN GLARGINE, LISINOPRIL","METFORMIN, INSULIN GLARGINE",1.45,"(1.11, 1.88)","4.93e-03",387
"ACETYLSALICYLIC ACID, ESOMEPRAZOLE, HYDROCHLOROTHIAZIDE","ACETYLSALICYLIC ACID, ESOMEPRAZOLE",1.45,"(1.21, 1.74)","7.13e-05",1010
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, CALCIUM","ACETAMINOPHEN, CALCIUM",1.45,"(1.23, 1.72)","1.41e-05",671
"LOSARTAN, POTASSIUM CHLORIDE, FUROSEMIDE","LOSARTAN, POTASSIUM CHLORIDE",1.45,"(1.01, 2.11)","3.86e-02",148
"LOSARTAN, ATORVASTATIN, ACETYLSALICYLIC ACID","ATORVASTATIN, ACETYLSALICYLIC ACID",1.45,"(1.26, 1.67)","3.41e-07",3204
"ARIPIPRAZOLE, QUETIAPINE, VALPROIC ACID","QUETIAPINE, VALPROIC ACID",1.45,"(1.03, 2.02)","2.84e-02",231
"ACETAMINOPHEN, CALCIUM, LEVOTHYROXINE","ACETAMINOPHEN, LEVOTHYROXINE",1.45,"(1.18, 1.78)","4.11e-04",1267
"METFORMIN, RAMIPRIL, SIMVASTATIN","METFORMIN, SIMVASTATIN",1.45,"(1.2, 1.75)","1.23e-04",1135
"OXYGEN, SALBUTAMOL, IPRATROPIUM BROMIDE","OXYGEN, SALBUTAMOL",1.45,"(1.03, 2.04)","2.70e-02",153
"SIMVASTATIN, WARFARIN, EZETIMIBE","SIMVASTATIN, WARFARIN",1.45,"(1.2, 1.75)","1.02e-04",920
"SIMVASTATIN, TIOTROPIUM, ACETYLSALICYLIC ACID","TIOTROPIUM, ACETYLSALICYLIC ACID",1.45,"(1.14, 1.84)","1.96e-03",377
"WARFARIN, FUROSEMIDE, LEVOTHYROXINE","WARFARIN, FUROSEMIDE",1.45,"(1.26, 1.68)","5.25e-07",1225
"SIMVASTATIN, CARVEDILOL, DIGOXIN","SIMVASTATIN, DIGOXIN",1.45,"(1.15, 1.84)","1.72e-03",366
"HYDROCHLOROTHIAZIDE, HYDROCODONE, LISINOPRIL","HYDROCODONE, LISINOPRIL",1.45,"(1.2, 1.75)","1.05e-04",623
"METOPROLOL, GABAPENTIN, LISINOPRIL","GABAPENTIN, LISINOPRIL",1.45,"(1.18, 1.79)","4.18e-04",512
"WARFARIN, LEVOTHYROXINE, LISINOPRIL","WARFARIN, LEVOTHYROXINE",1.45,"(1.18, 1.78)","4.11e-04",662
"ACETAMINOPHEN, FLUTICASONE PROPIONATE, HYDROCODONE","FLUTICASONE PROPIONATE, HYDROCODONE",1.45,"(1.1, 1.94)","6.62e-03",476
"METOPROLOL, ACETYLSALICYLIC ACID, AMIODARONE","METOPROLOL, AMIODARONE",1.45,"(1.1, 1.93)","7.35e-03",227
"METFORMIN, METOPROLOL, GLIMEPIRIDE","METFORMIN, GLIMEPIRIDE",1.45,"(1.08, 1.93)","1.14e-02",402
"ROSUVASTATIN, VITAMIN D, ACETYLSALICYLIC ACID","VITAMIN D, ACETYLSALICYLIC ACID",1.45,"(1.16, 1.8)","9.55e-04",862
"CARISOPRODOL, ALPRAZOLAM, HYDROCODONE","ALPRAZOLAM, HYDROCODONE",1.45,"(1.17, 1.79)","4.86e-04",825
"LORAZEPAM, ACETYLSALICYLIC ACID, LISINOPRIL","LORAZEPAM, LISINOPRIL",1.45,"(1.14, 1.84)","2.24e-03",324
"ACETYLSALICYLIC ACID, CLOPIDOGREL, AMIODARONE","CLOPIDOGREL, AMIODARONE",1.45,"(1.01, 2.1)","4.02e-02",150
"CARVEDILOL, DIGOXIN, FUROSEMIDE","CARVEDILOL, FUROSEMIDE",1.45,"(1.25, 1.69)","1.67e-06",788
"POTASSIUM, FUROSEMIDE, LISINOPRIL","FUROSEMIDE, LISINOPRIL",1.45,"(1.18, 1.77)","3.91e-04",1050
"OMEPRAZOLE, ONDANSETRON, OXYCODONE","OMEPRAZOLE, OXYCODONE",1.45,"(1.19, 1.76)","2.10e-04",787
"PROPOXYPHENE, ROFECOXIB, ACETAMINOPHEN","ROFECOXIB, ACETAMINOPHEN",1.45,"(1.18, 1.78)","4.22e-04",862
"METFORMIN, ATENOLOL, HYDROCHLOROTHIAZIDE","METFORMIN, HYDROCHLOROTHIAZIDE",1.45,"(1.12, 1.86)","4.00e-03",585
"POTASSIUM CHLORIDE, SIMVASTATIN, LISINOPRIL","POTASSIUM CHLORIDE, SIMVASTATIN",1.45,"(1.16, 1.82)","1.07e-03",428
"METOPROLOL, ATORVASTATIN, ACETAMINOPHEN","METOPROLOL, ATORVASTATIN",1.45,"(1.26, 1.67)","2.36e-07",1364
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, DILTIAZEM","ACETAMINOPHEN, ACETYLSALICYLIC ACID",1.45,"(1.24, 1.7)","6.30e-06",2386
"METOPROLOL, OMEPRAZOLE, ATORVASTATIN","METOPROLOL, ATORVASTATIN",1.45,"(1.23, 1.71)","1.62e-05",1364
"POTASSIUM CHLORIDE, SALBUTAMOL, FUROSEMIDE","POTASSIUM CHLORIDE, FUROSEMIDE",1.45,"(1.27, 1.66)","6.83e-08",1374
"LORAZEPAM, MORPHINE, FUROSEMIDE","MORPHINE, FUROSEMIDE",1.45,"(1.16, 1.8)","7.98e-04",490
"AMOXICILLIN, POTASSIUM, LEVOFLOXACIN","POTASSIUM, LEVOFLOXACIN",1.45,"(1.08, 1.97)","1.29e-02",253
"ACETAMINOPHEN, AMLODIPINE, LISINOPRIL","ACETAMINOPHEN, AMLODIPINE",1.45,"(1.22, 1.72)","2.08e-05",945
"METFORMIN, METOPROLOL, ACETYLSALICYLIC ACID","METFORMIN, METOPROLOL",1.45,"(1.23, 1.71)","8.49e-06",614
"METHOTREXATE, VINCRISTINE, DEXAMETHASONE","METHOTREXATE, DEXAMETHASONE",1.45,"(0.94, 2.27)","8.76e-02",109
"METOPROLOL, PANTOPRAZOLE, PREDNISONE","METOPROLOL, PREDNISONE",1.45,"(1.19, 1.77)","2.52e-04",663
"SERTRALINE, ACETYLSALICYLIC ACID, LISINOPRIL","SERTRALINE, LISINOPRIL",1.45,"(1.12, 1.87)","3.87e-03",281
"METHOTREXATE, TRAMADOL, ADALIMUMAB","METHOTREXATE, ADALIMUMAB",1.45,"(1.01, 2.04)","3.39e-02",627
"ACETYLSALICYLIC ACID, CLONIDINE, AMLODIPINE","CLONIDINE, AMLODIPINE",1.45,"(1.12, 1.87)","4.11e-03",287
"RAMIPRIL, ACETAMINOPHEN, ACETYLSALICYLIC ACID","RAMIPRIL, ACETAMINOPHEN",1.45,"(1.14, 1.85)","2.30e-03",297
"POTASSIUM CHLORIDE, SIMVASTATIN, FUROSEMIDE","POTASSIUM CHLORIDE, FUROSEMIDE",1.45,"(1.26, 1.66)","1.45e-07",1374
"ATORVASTATIN, VITAMIN C, ACETYLSALICYLIC ACID","VITAMIN C, ACETYLSALICYLIC ACID",1.45,"(1.14, 1.83)","1.99e-03",426
"METFORMIN, SPIRONOLACTONE, ACETYLSALICYLIC ACID","METFORMIN, SPIRONOLACTONE",1.45,"(1, 2.1)","4.76e-02",130
"METOPROLOL, POTASSIUM CHLORIDE, CLOPIDOGREL","POTASSIUM CHLORIDE, CLOPIDOGREL",1.45,"(1.13, 1.86)","3.09e-03",289
"ATORVASTATIN, ACETYLSALICYLIC ACID, CELECOXIB","ATORVASTATIN, ACETYLSALICYLIC ACID",1.45,"(1.22, 1.71)","2.41e-05",3204
"OMEPRAZOLE, WARFARIN, ACETYLSALICYLIC ACID","OMEPRAZOLE, WARFARIN",1.45,"(1.22, 1.72)","3.20e-05",636
"POTASSIUM CHLORIDE, ATORVASTATIN, ACETAMINOPHEN","ATORVASTATIN, ACETAMINOPHEN",1.45,"(1.22, 1.71)","1.63e-05",1259
"METHOTREXATE, ESOMEPRAZOLE, FOLIC ACID","METHOTREXATE, FOLIC ACID",1.45,"(1.08, 1.92)","1.06e-02",720
"OXYCODONE, ACETYLSALICYLIC ACID, GABAPENTIN","OXYCODONE, GABAPENTIN",1.45,"(1.25, 1.68)","1.11e-06",1171
"SPIRONOLACTONE, WARFARIN, ACETYLSALICYLIC ACID","WARFARIN, ACETYLSALICYLIC ACID",1.45,"(1.2, 1.74)","1.23e-04",1034
"NAPROXEN, ACETAMINOPHEN, ACETYLSALICYLIC ACID","NAPROXEN, ACETAMINOPHEN",1.45,"(1.21, 1.73)","5.13e-05",751
"METFORMIN, ACETYLSALICYLIC ACID, GABAPENTIN","METFORMIN, GABAPENTIN",1.45,"(1.17, 1.79)","5.41e-04",412
"DILTIAZEM, FUROSEMIDE, LISINOPRIL","DILTIAZEM, LISINOPRIL",1.45,"(1.12, 1.87)","4.40e-03",283
"OMEPRAZOLE, PREDNISONE, WARFARIN","OMEPRAZOLE, PREDNISONE",1.45,"(1.16, 1.8)","1.06e-03",802
"NITROGLYCERIN, ACETAMINOPHEN, LISINOPRIL","NITROGLYCERIN, ACETAMINOPHEN",1.45,"(1.17, 1.79)","6.34e-04",476
"WARFARIN, DIGOXIN, LISINOPRIL","DIGOXIN, LISINOPRIL",1.45,"(1.17, 1.8)","7.01e-04",369
"ACETAMINOPHEN, TRAMADOL, FOLIC ACID","TRAMADOL, FOLIC ACID",1.45,"(1.05, 1.99)","1.76e-02",175
"LORATADINE, SALBUTAMOL, FLUTICASONE PROPIONATE","LORATADINE, SALBUTAMOL",1.45,"(1.11, 1.89)","6.03e-03",250
"ATENOLOL, ACETYLSALICYLIC ACID, HYDROCODONE","ATENOLOL, HYDROCODONE",1.45,"(1.15, 1.82)","1.44e-03",368
"LOSARTAN, ATORVASTATIN, AMLODIPINE","ATORVASTATIN, AMLODIPINE",1.45,"(1.18, 1.77)","4.03e-04",1416
"OMEPRAZOLE, SALBUTAMOL, LEVOTHYROXINE","OMEPRAZOLE, SALBUTAMOL",1.45,"(1.18, 1.77)","4.03e-04",620
"POTASSIUM CHLORIDE, PREDNISONE, ACETAMINOPHEN","POTASSIUM CHLORIDE, ACETAMINOPHEN",1.45,"(1.23, 1.71)","1.20e-05",856
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, ENOXAPARIN","ACETAMINOPHEN, ACETYLSALICYLIC ACID",1.45,"(1.23, 1.7)","1.32e-05",2386
"TAMSULOSIN, ACETYLSALICYLIC ACID, FUROSEMIDE","TAMSULOSIN, FUROSEMIDE",1.45,"(1.12, 1.87)","3.70e-03",268
"RITONAVIR, EMTRICITABINE, LAMIVUDINE","RITONAVIR, EMTRICITABINE",1.45,"(1.02, 2.02)","3.24e-02",213
"SIMVASTATIN, GABAPENTIN, HYDROCODONE","SIMVASTATIN, GABAPENTIN",1.45,"(1.17, 1.78)","4.68e-04",597
"POTASSIUM CHLORIDE, SIMVASTATIN, FUROSEMIDE","POTASSIUM CHLORIDE, SIMVASTATIN",1.45,"(1.17, 1.8)","5.45e-04",428
"ATORVASTATIN, ENALAPRIL, FUROSEMIDE","ATORVASTATIN, ENALAPRIL",1.45,"(1.09, 1.91)","9.87e-03",247
"PREDNISONE, RANITIDINE, ACETAMINOPHEN","RANITIDINE, ACETAMINOPHEN",1.45,"(1.17, 1.78)","6.22e-04",661
"METOPROLOL, ACETYLSALICYLIC ACID, DIGOXIN","METOPROLOL, DIGOXIN",1.45,"(1.2, 1.75)","9.07e-05",492
"ACETYLSALICYLIC ACID, FUROSEMIDE, LISINOPRIL","ACETYLSALICYLIC ACID, FUROSEMIDE",1.45,"(1.31, 1.6)","2.46e-12",2345
"PREDNISONE, WARFARIN, FUROSEMIDE","WARFARIN, FUROSEMIDE",1.45,"(1.23, 1.7)","1.29e-05",1225
"PREDNISONE, ACETAMINOPHEN, ALENDRONATE","ACETAMINOPHEN, ALENDRONATE",1.45,"(1.19, 1.76)","2.04e-04",591
"ATORVASTATIN, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID, CLOPIDOGREL",1.45,"(1.31, 1.59)","1.14e-13",2144
"METHOTREXATE, PREDNISONE, HYDROXYCHLOROQUINE","METHOTREXATE, HYDROXYCHLOROQUINE",1.45,"(1.05, 1.97)","2.03e-02",192
"SALBUTAMOL, DILTIAZEM, FUROSEMIDE","DILTIAZEM, FUROSEMIDE",1.45,"(1.16, 1.8)","9.33e-04",475
"METOPROLOL, SIMVASTATIN, ESOMEPRAZOLE","METOPROLOL, SIMVASTATIN",1.45,"(1.21, 1.72)","5.61e-05",1528
"METOPROLOL, OMEPRAZOLE, CLOPIDOGREL","OMEPRAZOLE, CLOPIDOGREL",1.45,"(1.17, 1.78)","4.66e-04",452
"NITROGLYCERIN, ACETYLSALICYLIC ACID, DILTIAZEM","ACETYLSALICYLIC ACID, DILTIAZEM",1.45,"(1.16, 1.79)","8.10e-04",687
"NITROGLYCERIN, ATORVASTATIN, ACETAMINOPHEN","NITROGLYCERIN, ACETAMINOPHEN",1.45,"(1.16, 1.79)","6.95e-04",476
"DIGOXIN, FUROSEMIDE, AMIODARONE","FUROSEMIDE, AMIODARONE",1.45,"(1.15, 1.81)","1.36e-03",374
"METOPROLOL, FLUTICASONE PROPIONATE, FUROSEMIDE","FLUTICASONE PROPIONATE, FUROSEMIDE",1.45,"(1.16, 1.79)","8.19e-04",484
"WARFARIN, EZETIMIBE, FUROSEMIDE","WARFARIN, FUROSEMIDE",1.45,"(1.13, 1.83)","2.65e-03",1225
"GADODIAMIDE, GADOPENTETATE DIMEGLUMINE, GADOVERSETAMIDE","GADODIAMIDE, GADOPENTETATE DIMEGLUMINE",1.45,"(1.1, 1.91)","5.84e-03",446
"SALBUTAMOL, ACETYLSALICYLIC ACID, DILTIAZEM","SALBUTAMOL, ACETYLSALICYLIC ACID",1.45,"(1.18, 1.76)","3.75e-04",1003
"WARFARIN, ACETYLSALICYLIC ACID, AMIODARONE","ACETYLSALICYLIC ACID, AMIODARONE",1.45,"(1.17, 1.78)","4.82e-04",472
"TIOTROPIUM, WARFARIN, FUROSEMIDE","TIOTROPIUM, WARFARIN",1.45,"(1.01, 2.08)","3.63e-02",139
"ATORVASTATIN, SALBUTAMOL, LISINOPRIL","ATORVASTATIN, LISINOPRIL",1.45,"(1.18, 1.76)","3.67e-04",1066
"LORAZEPAM, METOCLOPRAMIDE, ACETAMINOPHEN","LORAZEPAM, ACETAMINOPHEN",1.45,"(1.22, 1.71)","2.13e-05",1196
"METFORMIN, SALBUTAMOL, IPRATROPIUM BROMIDE","SALBUTAMOL, IPRATROPIUM BROMIDE",1.44,"(1.14, 1.81)","2.31e-03",933
"MONTELUKAST, SALMETEROL, TIOTROPIUM","SALMETEROL, TIOTROPIUM",1.44,"(1.12, 1.85)","4.07e-03",455
"ACETAMINOPHEN, HYDROCODONE, HYDROXOCOBALAMIN","HYDROCODONE, HYDROXOCOBALAMIN",1.44,"(0.9, 2.41)","1.33e-01",144
"PANTOPRAZOLE, ACETAMINOPHEN, ACETYLSALICYLIC ACID","ACETAMINOPHEN, ACETYLSALICYLIC ACID",1.44,"(1.28, 1.63)","5.69e-09",2386
"SIMVASTATIN, FUROSEMIDE, IRON","SIMVASTATIN, IRON",1.44,"(1.14, 1.82)","1.65e-03",337
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE","ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE",1.44,"(1.22, 1.7)","1.97e-05",1447
"ACETAMINOPHEN, CLOPIDOGREL, LISINOPRIL","ACETAMINOPHEN, CLOPIDOGREL",1.44,"(1.19, 1.75)","1.98e-04",605
"SALBUTAMOL, ZOLPIDEM, FLUTICASONE PROPIONATE","ZOLPIDEM, FLUTICASONE PROPIONATE",1.44,"(1.14, 1.83)","2.00e-03",329
"ACETAMINOPHEN, VENLAFAXINE, HYDROCODONE","VENLAFAXINE, HYDROCODONE",1.44,"(1.09, 1.94)","9.06e-03",455
"POTASSIUM CHLORIDE, PREDNISONE, ACETYLSALICYLIC ACID","POTASSIUM CHLORIDE, PREDNISONE",1.44,"(1.17, 1.78)","5.12e-04",433
"PRAVASTATIN, ACETAMINOPHEN, HYDROCODONE","PRAVASTATIN, HYDROCODONE",1.44,"(0.97, 2.19)","7.13e-02",220
"METOPROLOL, WARFARIN, HYDROCODONE","METOPROLOL, HYDROCODONE",1.44,"(1.19, 1.74)","1.58e-04",669
"OXYCODONE, ACETAMINOPHEN, DIPHENHYDRAMINE","OXYCODONE, ACETAMINOPHEN",1.44,"(1.24, 1.67)","1.50e-06",2658
"NEVIRAPINE, STAVUDINE, LAMIVUDINE","NEVIRAPINE, LAMIVUDINE",1.44,"(0.97, 2.11)","5.28e-02",137
"LOSARTAN, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE","LOSARTAN, HYDROCHLOROTHIAZIDE",1.44,"(1.12, 1.86)","4.08e-03",296
"PREDNISONE, ACETYLSALICYLIC ACID, ALENDRONATE","PREDNISONE, ACETYLSALICYLIC ACID",1.44,"(1.16, 1.78)","8.39e-04",992
"POTASSIUM CHLORIDE, SALBUTAMOL, SALMETEROL","POTASSIUM CHLORIDE, SALBUTAMOL",1.44,"(1.18, 1.76)","3.91e-04",487
"ACETAMINOPHEN, HYDROCODONE, IBUPROFEN","HYDROCODONE, IBUPROFEN",1.44,"(1.13, 1.86)","2.59e-03",717
"POTASSIUM, ACETYLSALICYLIC ACID, FUROSEMIDE","POTASSIUM, FUROSEMIDE",1.44,"(1.22, 1.7)","1.19e-05",664
"SIMVASTATIN, ACETYLSALICYLIC ACID, HYDROCODONE","SIMVASTATIN, ACETYLSALICYLIC ACID",1.44,"(1.26, 1.64)","8.43e-08",3531
"POTASSIUM CHLORIDE, SPIRONOLACTONE, ACETYLSALICYLIC ACID","POTASSIUM CHLORIDE, SPIRONOLACTONE",1.44,"(1.12, 1.85)","3.92e-03",290
"SALBUTAMOL, ACETYLSALICYLIC ACID, ALPRAZOLAM","SALBUTAMOL, ALPRAZOLAM",1.44,"(1.16, 1.79)","9.89e-04",438
"POTASSIUM CHLORIDE, SALBUTAMOL, ACETYLSALICYLIC ACID","SALBUTAMOL, ACETYLSALICYLIC ACID",1.44,"(1.22, 1.7)","1.71e-05",1003
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, HYDROCODONE","POTASSIUM CHLORIDE, HYDROCODONE",1.44,"(1.19, 1.74)","1.29e-04",516
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, FISH OIL","ACETAMINOPHEN, ACETYLSALICYLIC ACID",1.44,"(1.19, 1.74)","2.42e-04",2386
"SPIRONOLACTONE, ACETYLSALICYLIC ACID, CARVEDILOL","SPIRONOLACTONE, ACETYLSALICYLIC ACID",1.44,"(1.18, 1.76)","3.46e-04",507
"OMEPRAZOLE, POTASSIUM CHLORIDE, WARFARIN","OMEPRAZOLE, POTASSIUM CHLORIDE",1.44,"(1.15, 1.8)","1.69e-03",457
"ACETYLSALICYLIC ACID, FISH OIL, FUROSEMIDE","ACETYLSALICYLIC ACID, FISH OIL",1.44,"(1.15, 1.8)","1.60e-03",594
"NITROGLYCERIN, DIGOXIN, FUROSEMIDE","NITROGLYCERIN, FUROSEMIDE",1.44,"(1.18, 1.76)","3.64e-04",523
"LOSARTAN, METOPROLOL, ATORVASTATIN","METOPROLOL, ATORVASTATIN",1.44,"(1.17, 1.76)","5.25e-04",1364
"WARFARIN, ACETYLSALICYLIC ACID, AMLODIPINE","WARFARIN, AMLODIPINE",1.44,"(1.19, 1.75)","2.03e-04",531
"METOPROLOL, PANTOPRAZOLE, FUROSEMIDE","PANTOPRAZOLE, FUROSEMIDE",1.44,"(1.23, 1.69)","5.94e-06",811
"ACETYLSALICYLIC ACID, ESOMEPRAZOLE, AMLODIPINE","ESOMEPRAZOLE, AMLODIPINE",1.44,"(1.18, 1.76)","3.40e-04",450
"PRAVASTATIN, ACETYLSALICYLIC ACID, LISINOPRIL","PRAVASTATIN, LISINOPRIL",1.44,"(1.11, 1.88)","6.07e-03",254
"ACETYLSALICYLIC ACID, ADALIMUMAB, FOLIC ACID","ADALIMUMAB, FOLIC ACID",1.44,"(1.09, 1.88)","9.31e-03",436
"ACETYLSALICYLIC ACID, LEVOTHYROXINE, LISINOPRIL","LEVOTHYROXINE, LISINOPRIL",1.44,"(1.23, 1.69)","6.51e-06",732
"SIMVASTATIN, WARFARIN, LISINOPRIL","WARFARIN, LISINOPRIL",1.44,"(1.2, 1.72)","7.08e-05",651
"ATORVASTATIN, ACETYLSALICYLIC ACID, CARVEDILOL","ACETYLSALICYLIC ACID, CARVEDILOL",1.44,"(1.24, 1.67)","1.74e-06",938
"SIMVASTATIN, FUROSEMIDE, IPRATROPIUM BROMIDE","FUROSEMIDE, IPRATROPIUM BROMIDE",1.44,"(1.12, 1.84)","4.41e-03",385
"ACETAMINOPHEN, VALSARTAN, FUROSEMIDE","ACETAMINOPHEN, VALSARTAN",1.44,"(1.14, 1.81)","2.06e-03",392
"WARFARIN, FLUTICASONE PROPIONATE, FUROSEMIDE","WARFARIN, FUROSEMIDE",1.44,"(1.18, 1.74)","2.79e-04",1225
"MELPHALAN, PREDNISONE, THALIDOMIDE","MELPHALAN, PREDNISONE",1.44,"(1.02, 2.03)","3.42e-02",151
"SIMVASTATIN, ACETAMINOPHEN, CARVEDILOL","ACETAMINOPHEN, CARVEDILOL",1.44,"(1.15, 1.79)","9.57e-04",437
"SALBUTAMOL, ACETYLSALICYLIC ACID, FLUTICASONE PROPIONATE","SALBUTAMOL, ACETYLSALICYLIC ACID",1.44,"(1.26, 1.65)","9.75e-08",1003
"METFORMIN, OMEPRAZOLE, AMLODIPINE","METFORMIN, AMLODIPINE",1.44,"(1.1, 1.86)","5.83e-03",536
"ACETYLSALICYLIC ACID, CITALOPRAM, FUROSEMIDE","ACETYLSALICYLIC ACID, CITALOPRAM",1.44,"(1.18, 1.75)","3.50e-04",563
"ACETAMINOPHEN, DEXAMETHASONE, DIPHENHYDRAMINE","ACETAMINOPHEN, DIPHENHYDRAMINE",1.44,"(1.17, 1.76)","4.87e-04",694
"METOPROLOL, NITROGLYCERIN, LISINOPRIL","METOPROLOL, LISINOPRIL",1.44,"(1.2, 1.72)","9.62e-05",1125
"TRIAMTERENE, HYDROCHLOROTHIAZIDE, LISINOPRIL","HYDROCHLOROTHIAZIDE, LISINOPRIL",1.44,"(1.17, 1.76)","5.27e-04",1077
"ATENOLOL, ACETYLSALICYLIC ACID, FUROSEMIDE","ACETYLSALICYLIC ACID, FUROSEMIDE",1.44,"(1.26, 1.64)","6.76e-08",2345
"ONDANSETRON, PROCHLORPERAZINE, ACETAMINOPHEN","ONDANSETRON, ACETAMINOPHEN",1.44,"(1.2, 1.72)","9.27e-05",769
"PREDNISOLONE, ACETAMINOPHEN, ACETYLSALICYLIC ACID","PREDNISOLONE, ACETAMINOPHEN",1.44,"(1.12, 1.84)","4.29e-03",401
"SALBUTAMOL, ACETYLSALICYLIC ACID, LEVOTHYROXINE","SALBUTAMOL, ACETYLSALICYLIC ACID",1.44,"(1.22, 1.69)","1.53e-05",1003
