"Drug_name","OR","95.CI","Pvalue","ac"
"SERTRALINE, BUPROPION",2.5,"(2.19, 2.85)","3.79e-35",136860
"LORAZEPAM, OMEPRAZOLE",2.5,"(2.28, 2.74)","1.05e-68",136860
"METOPROLOL, FISH OIL",2.5,"(2.17, 2.87)","9.80e-31",136860
"LORAZEPAM, PREDNISONE",2.5,"(2.24, 2.79)","9.66e-49",136860
"ACETAMINOPHEN, HALOPERIDOL",2.5,"(2.1, 2.95)","7.82e-22",136860
"METFORMIN, ENOXAPARIN",2.5,"(2.02, 3.07)","6.11e-15",136860
"MAGNESIUM, METOPROLOL",2.5,"(2.09, 2.97)","1.90e-20",136860
"BUDESONIDE, HYDROCHLOROTHIAZIDE",2.5,"(2.04, 3.03)","1.85e-16",136860
"DIPHENHYDRAMINE, FLUTICASONE PROPIONATE",2.5,"(2.06, 3)","5.77e-18",136860
"ZOLPIDEM, CLOPIDOGREL",2.5,"(2.16, 2.87)","1.47e-29",136860
"BUMETANIDE, ACETYLSALICYLIC ACID",2.5,"(2.08, 2.97)","9.66e-20",136860
"LORAZEPAM, ACETYLSALICYLIC ACID",2.5,"(2.3, 2.7)","2.56e-87",136860
"NYSTATIN, TRIMETHOPRIM",2.5,"(1.97, 3.13)","1.38e-12",136860
"PREDNISONE, HYDROCORTISONE",2.5,"(2.07, 2.99)","9.79e-19",136860
"ESTRADIOL, LEVOTHYROXINE",2.49,"(2.18, 2.84)","4.66e-34",136860
"SALBUTAMOL, CETIRIZINE",2.49,"(2.21, 2.81)","2.11e-41",136860
"NITROGLYCERIN, LISINOPRIL",2.49,"(2.21, 2.81)","3.72e-40",136860
"ESOMEPRAZOLE, LENALIDOMIDE",2.49,"(1.98, 3.11)","5.31e-13",136860
"ESCITALOPRAM, EZETIMIBE",2.49,"(1.99, 3.09)","1.10e-13",136860
"OMEPRAZOLE, ATENOLOL",2.49,"(2.28, 2.72)","2.78e-72",136860
"VITAMIN D, LISINOPRIL",2.49,"(2.21, 2.8)","3.32e-41",136860
"METHYLPREDNISOLONE, METOPROLOL",2.49,"(1.98, 3.11)","5.51e-13",136860
"MIRTAZAPINE, ESOMEPRAZOLE",2.49,"(1.98, 3.1)","4.08e-13",136860
"ACETYLSALICYLIC ACID, CYCLOPHOSPHAMIDE",2.49,"(2.04, 3.02)","1.14e-16",136860
"DICLOFENAC, FUROSEMIDE",2.49,"(2.15, 2.87)","6.65e-29",136860
"SALBUTAMOL, ENALAPRIL",2.49,"(2.03, 3.02)","1.59e-16",136860
"METOPROLOL, LENALIDOMIDE",2.49,"(2.09, 2.94)","1.60e-21",136860
"CLONAZEPAM, LISINOPRIL",2.49,"(2.17, 2.84)","2.81e-32",136860
"PREGABALIN, TRAMADOL",2.49,"(2.18, 2.83)","1.59e-35",136860
"SULFAMETHOXAZOLE, DOXORUBICIN",2.49,"(1.99, 3.08)","6.68e-14",136860
"SALMETEROL, DIAZEPAM",2.49,"(1.99, 3.08)","6.68e-14",136860
"ATORVASTATIN, DILTIAZEM",2.49,"(2.22, 2.78)","8.38e-46",136860
"ATORVASTATIN, CODEINE",2.49,"(2.01, 3.05)","7.81e-15",136860
"ALPRAZOLAM, FLUTICASONE PROPIONATE",2.49,"(2.2, 2.8)","4.05e-40",136860
"TRAZODONE, FLUOXETINE",2.49,"(2.14, 2.87)","1.27e-27",136860
"PIOGLITAZONE, POTASSIUM CHLORIDE",2.49,"(1.98, 3.09)","3.29e-13",136860
"RAMIPRIL, ACETYLSALICYLIC ACID",2.48,"(2.34, 2.64)","3.65e-148",136860
"FLUOXETINE, LISINOPRIL",2.48,"(2.14, 2.87)","5.35e-28",136860
"SILDENAFIL, SIMVASTATIN",2.48,"(2.04, 3)","3.84e-17",136860
"CALCIUM CARBONATE, HYDROCHLOROTHIAZIDE",2.48,"(2.02, 3.02)","6.41e-16",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID",2.48,"(2.38, 2.59)","1.80e-307",136860
"PANTOPRAZOLE, FUROSEMIDE",2.48,"(2.31, 2.67)","1.17e-106",136860
"PANTOPRAZOLE, TRIMETHOPRIM",2.48,"(2.11, 2.9)","1.95e-24",136860
"PHENYTOIN, GABAPENTIN",2.48,"(2, 3.06)","3.13e-14",136860
"PIOGLITAZONE, ATORVASTATIN",2.48,"(2.19, 2.8)","1.01e-39",136860
"ZOLPIDEM, AMLODIPINE",2.48,"(2.22, 2.76)","9.49e-49",136860
"RANITIDINE, SALMETEROL",2.48,"(2.06, 2.96)","5.00e-19",136860
"PREDNISONE, IRON",2.48,"(2.21, 2.78)","2.03e-43",136860
"VERAPAMIL, ESOMEPRAZOLE",2.48,"(2, 3.05)","1.65e-14",136860
"MOMETASONE, LEVOTHYROXINE",2.48,"(2.03, 3)","1.46e-16",136860
"TAMSULOSIN, VALSARTAN",2.48,"(1.96, 3.1)","1.79e-12",136860
"ATENOLOL, CONJUGATED ESTROGENS",2.48,"(2.06, 2.96)","2.87e-19",136860
"SALMETEROL, VALSARTAN",2.48,"(2.07, 2.95)","1.14e-19",136860
"PROCHLORPERAZINE, DIPHENHYDRAMINE",2.48,"(2.05, 2.96)","1.38e-18",136860
"INSULIN ASPART, LEVOTHYROXINE",2.48,"(2.07, 2.95)","8.54e-20",136860
"CLOPIDOGREL, ESOMEPRAZOLE",2.48,"(2.22, 2.75)","6.75e-51",136860
"FUROSEMIDE, IRON",2.48,"(2.26, 2.7)","1.20e-71",136860
"ACETAMINOPHEN, BENAZEPRIL",2.48,"(1.96, 3.09)","9.86e-13",136860
"VALSARTAN, FENOFIBRATE",2.47,"(2.03, 3)","1.60e-16",136860
"MONTELUKAST, ACETYLSALICYLIC ACID",2.47,"(2.2, 2.78)","4.21e-42",136860
"METOPROLOL, TRAZODONE",2.47,"(2.11, 2.88)","3.69e-25",136860
"ROPINIROLE, FUROSEMIDE",2.47,"(1.97, 3.07)","2.54e-13",136860
"TOPIRAMATE, ZOLPIDEM",2.47,"(1.99, 3.04)","3.47e-14",136860
"METOPROLOL, NITROGLYCERIN",2.47,"(2.25, 2.71)","2.25e-65",136860
"NIACIN, FLUTICASONE PROPIONATE",2.47,"(1.97, 3.07)","3.05e-13",136860
"CLOPIDOGREL, IPRATROPIUM BROMIDE",2.47,"(2.06, 2.94)","9.75e-20",136860
"VITAMIN C, ESOMEPRAZOLE",2.47,"(2.02, 3)","4.36e-16",136860
"TRAZODONE, FUROSEMIDE",2.47,"(2.14, 2.85)","5.14e-29",136860
"NIACIN, SIMVASTATIN",2.47,"(2.24, 2.72)","6.07e-60",136860
"OXYCODONE, RAMIPRIL",2.47,"(1.97, 3.06)","2.59e-13",136860
"LOVASTATIN, ACETAMINOPHEN",2.47,"(2.04, 2.96)","4.09e-18",136860
"PANTOPRAZOLE, TAMSULOSIN",2.47,"(2.05, 2.96)","3.03e-18",136860
"ATORVASTATIN, IRBESARTAN",2.47,"(2.15, 2.82)","5.16e-32",136860
"ACETAMINOPHEN, HYDROXYZINE",2.47,"(2.2, 2.76)","6.05e-44",136860
"VITAMIN D, ALLOPURINOL",2.47,"(1.97, 3.06)","3.74e-13",136860
"LOVASTATIN, HYDROCHLOROTHIAZIDE",2.47,"(2.03, 2.97)","1.59e-17",136860
"TRAMADOL, CLOPIDOGREL",2.47,"(2.07, 2.92)","6.81e-21",136860
"PREGABALIN, FUROSEMIDE",2.47,"(2.2, 2.75)","6.47e-46",136860
"ATORVASTATIN, SALBUTAMOL",2.47,"(2.24, 2.71)","6.69e-64",136860
"ONDANSETRON, HYDROCHLOROTHIAZIDE",2.47,"(2.03, 2.97)","3.03e-17",136860
"MODAFINIL, LEVOTHYROXINE",2.46,"(1.96, 3.07)","6.53e-13",136860
"SPIRONOLACTONE, ACETAMINOPHEN",2.46,"(2.21, 2.74)","2.87e-49",136860
"RAMIPRIL, LANSOPRAZOLE",2.46,"(2.09, 2.88)","2.09e-23",136860
"AZATHIOPRINE, ACETYLSALICYLIC ACID",2.46,"(1.97, 3.05)","2.00e-13",136860
"ZOLPIDEM, AMIODARONE",2.46,"(1.93, 3.1)","7.81e-12",136860
"METOPROLOL, ALENDRONATE",2.46,"(2.15, 2.81)","4.97e-33",136860
"CLOPIDOGREL, IRON",2.46,"(2.08, 2.89)","2.79e-22",136860
"DIPHENHYDRAMINE, FUROSEMIDE",2.46,"(2.13, 2.84)","1.38e-28",136860
"RABEPRAZOLE, CLOPIDOGREL",2.46,"(1.99, 3.02)","1.57e-14",136860
"ACETYLSALICYLIC ACID, IPRATROPIUM BROMIDE",2.46,"(2.22, 2.72)","1.67e-55",136860
"LEVOTHYROXINE, LOPERAMIDE",2.46,"(2.01, 2.99)","6.02e-16",136860
"OMEPRAZOLE, TOLTERODINE",2.46,"(1.94, 3.08)","3.21e-12",136860
"METOPROLOL, SALBUTAMOL",2.46,"(2.25, 2.69)","2.26e-69",136860
"PACLITAXEL, PROCHLORPERAZINE",2.46,"(2.01, 2.98)","3.15e-16",136860
"PAROXETINE, DICLOFENAC",2.46,"(1.97, 3.04)","1.50e-13",136860
"ISOSORBIDE MONONITRATE, AMLODIPINE",2.46,"(2.12, 2.84)","1.70e-27",136860
"FELODIPINE, LISINOPRIL",2.46,"(1.95, 3.06)","1.09e-12",136860
"DIAZEPAM, LEVOTHYROXINE",2.46,"(2.14, 2.81)","5.02e-32",136860
"PROPRANOLOL, GABAPENTIN",2.46,"(1.95, 3.06)","7.83e-13",136860
"WARFARIN, HYDROCHLOROTHIAZIDE",2.46,"(2.2, 2.73)","9.59e-49",136860
"ACETAMINOPHEN, FUROSEMIDE",2.46,"(2.34, 2.58)","6.04e-222",136860
"OMEPRAZOLE, ONDANSETRON",2.46,"(2.19, 2.75)","9.21e-45",136860
"MELOXICAM, AMLODIPINE",2.46,"(2.01, 2.98)","6.29e-16",136860
"ACETYLSALICYLIC ACID, INSULIN- ISOPHANE",2.46,"(2.08, 2.88)","8.96e-23",136860
"ATORVASTATIN, CLOPIDOGREL",2.46,"(2.31, 2.61)","1.57e-146",136860
"OMEPRAZOLE, BISOPROLOL",2.46,"(2.13, 2.82)","1.96e-29",136860
"PREDNISONE, BORTEZOMIB",2.45,"(2.05, 2.93)","5.31e-19",136860
"NAPROXEN, INTERFERON BETA-1A",2.45,"(1.96, 3.04)","3.06e-13",136860
"CITALOPRAM, CLOPIDOGREL",2.45,"(2.02, 2.96)","7.07e-17",136860
"WARFARIN, AMLODIPINE",2.45,"(2.24, 2.68)","3.81e-69",136860
"PREDNISONE, WARFARIN",2.45,"(2.24, 2.69)","9.61e-67",136860
"NIACIN, FUROSEMIDE",2.45,"(2.12, 2.83)","2.47e-28",136860
"ATORVASTATIN, TEMAZEPAM",2.45,"(2.01, 2.96)","9.92e-17",136860
"ATENOLOL, CLOPIDOGREL",2.45,"(2.22, 2.71)","3.32e-57",136860
"ACETAMINOPHEN, FILGRASTIM",2.45,"(2.05, 2.91)","6.18e-20",136860
"METOPROLOL, DIPHENHYDRAMINE",2.45,"(2.08, 2.87)","3.93e-23",136860
"PREGABALIN, FOLIC ACID",2.45,"(2.03, 2.94)","6.62e-18",136860
"LANSOPRAZOLE, AMLODIPINE",2.45,"(2.22, 2.7)","2.00e-60",136860
"METOPROLOL, TELMISARTAN",2.45,"(1.93, 3.07)","3.81e-12",136860
"OMEPRAZOLE, CANDESARTAN",2.45,"(2.03, 2.94)","6.91e-18",136860
"LORATADINE, FLUTICASONE PROPIONATE",2.45,"(2.13, 2.81)","8.09e-30",136860
"ATORVASTATIN, DIGOXIN",2.45,"(2.2, 2.72)","1.73e-48",136860
"ALLOPURINOL, LISINOPRIL",2.45,"(2.17, 2.75)","1.76e-40",136860
"ACETYLSALICYLIC ACID, INTERFERON BETA-1A",2.45,"(2.04, 2.91)","4.52e-19",136860
"PANTOPRAZOLE, TRAZODONE",2.45,"(2.04, 2.91)","4.52e-19",136860
"OMEPRAZOLE, FENOFIBRATE",2.45,"(2.06, 2.88)","1.43e-21",136860
"ONDANSETRON, PANTOPRAZOLE",2.45,"(2.17, 2.75)","6.07e-40",136860
"MONTELUKAST, ZOLPIDEM",2.44,"(2.03, 2.93)","6.03e-18",136860
"POTASSIUM CHLORIDE, CONJUGATED ESTROGENS",2.44,"(1.99, 2.98)","5.23e-15",136860
"MONTELUKAST, DULOXETINE",2.44,"(1.94, 3.04)","9.09e-13",136860
"PREDNISONE, VALACICLOVIR",2.44,"(2.03, 2.92)","4.60e-18",136860
"LORAZEPAM, METOCLOPRAMIDE",2.44,"(2.14, 2.78)","5.08e-33",136860
"RAMIPRIL, TAMSULOSIN",2.44,"(1.96, 3.01)","7.91e-14",136860
"PREGABALIN, LISINOPRIL",2.44,"(2.12, 2.8)","4.33e-30",136860
"ONDANSETRON, ACETYLSALICYLIC ACID",2.44,"(2.15, 2.75)","1.44e-37",136860
"SERTRALINE, INSULIN GLARGINE",2.44,"(1.93, 3.05)","2.55e-12",136860
"DULOXETINE, ALPRAZOLAM",2.44,"(2.15, 2.76)","1.02e-35",136860
"MORPHINE, AMLODIPINE",2.44,"(2.07, 2.86)","2.06e-22",136860
"TAMSULOSIN, ALLOPURINOL",2.44,"(2.02, 2.93)","1.77e-17",136860
"CLONAZEPAM, ESOMEPRAZOLE",2.44,"(2.14, 2.77)","7.77e-34",136860
"ATENOLOL, ACETAMINOPHEN",2.44,"(2.25, 2.63)","2.61e-90",136860
"ACETAMINOPHEN, ALLOPURINOL",2.44,"(2.21, 2.68)","1.85e-60",136860
"ATENOLOL, FUROSEMIDE",2.44,"(2.25, 2.64)","1.79e-86",136860
"TRAMADOL, FUROSEMIDE",2.44,"(2.19, 2.7)","1.92e-51",136860
"ACETAMINOPHEN, GLYBURIDE",2.44,"(2.1, 2.82)","9.38e-27",136860
"METOPROLOL, IPRATROPIUM BROMIDE",2.44,"(2.11, 2.8)","7.74e-29",136860
"ACETYLSALICYLIC ACID, DILTIAZEM",2.44,"(2.25, 2.63)","1.26e-87",136860
"BUPROPION, ALPRAZOLAM",2.44,"(2.14, 2.76)","8.60e-36",136860
"METOCLOPRAMIDE, AMLODIPINE",2.44,"(2.08, 2.83)","9.42e-25",136860
"METOCLOPRAMIDE, FUROSEMIDE",2.44,"(2.19, 2.71)","5.05e-49",136860
"HYDROCHLOROTHIAZIDE, HYDROXOCOBALAMIN",2.43,"(1.96, 2.99)","2.66e-14",136860
"ATORVASTATIN, HYDROXOCOBALAMIN",2.43,"(1.96, 2.99)","2.66e-14",136860
"PIOGLITAZONE, ATENOLOL",2.43,"(1.96, 2.99)","2.66e-14",136860
"NITROGLYCERIN, ATORVASTATIN",2.43,"(2.17, 2.72)","1.70e-43",136860
"ACETAMINOPHEN, CALCIUM CARBONATE",2.43,"(2.19, 2.7)","3.15e-49",136860
"SUCRALFATE, ESOMEPRAZOLE",2.43,"(1.91, 3.06)","1.91e-11",136860
"ESOMEPRAZOLE, GLYBURIDE",2.43,"(1.93, 3.03)","1.97e-12",136860
"LORAZEPAM, PROCHLORPERAZINE",2.43,"(2.16, 2.74)","6.18e-40",136860
"METRONIDAZOLE, CIPROFLOXACIN",2.43,"(2.13, 2.77)","1.42e-32",136860
"PREDNISOLONE, ZOLPIDEM",2.43,"(2.03, 2.9)","1.18e-18",136860
"METOCLOPRAMIDE, PREDNISONE",2.43,"(2.09, 2.82)","1.78e-25",136860
"MORPHINE, ACETAMINOPHEN",2.43,"(2.27, 2.6)","8.02e-121",136860
"ACETAMINOPHEN, CYANOCOBALAMIN",2.43,"(1.94, 3.02)","5.77e-13",136860
"TRIMETHOPRIM, CLARITHROMYCIN",2.43,"(1.92, 3.05)","7.35e-12",136860
"LOVASTATIN, AMLODIPINE",2.43,"(1.92, 3.04)","5.35e-12",136860
"POTASSIUM CHLORIDE, TAMSULOSIN",2.43,"(1.97, 2.97)","8.78e-15",136860
"DULOXETINE, LISINOPRIL",2.43,"(2.08, 2.82)","1.43e-25",136860
"ACETYLSALICYLIC ACID, ESOMEPRAZOLE",2.43,"(2.28, 2.59)","6.23e-127",136860
"DIGOXIN, INSULIN GLARGINE",2.43,"(2.01, 2.92)","3.87e-17",136860
"NITROGLYCERIN, POTASSIUM CHLORIDE",2.43,"(2.1, 2.8)","3.49e-28",136860
"ACETYLSALICYLIC ACID, ESCITALOPRAM",2.43,"(2.18, 2.69)","1.29e-50",136860
"INSULIN GLARGINE, AMLODIPINE",2.43,"(2.14, 2.74)","6.12e-37",136860
"METOPROLOL, ESOMEPRAZOLE",2.43,"(2.23, 2.63)","2.38e-80",136860
"WARFARIN, LISINOPRIL",2.43,"(2.24, 2.63)","1.39e-82",136860
"LOVASTATIN, LEVOTHYROXINE",2.43,"(2.01, 2.9)","4.51e-18",136860
"PANTOPRAZOLE, RISEDRONATE",2.43,"(1.91, 3.04)","1.06e-11",136860
"NATALIZUMAB, GABAPENTIN",2.42,"(1.95, 2.98)","6.39e-14",136860
"RANITIDINE, FUROSEMIDE",2.42,"(2.19, 2.68)","4.07e-53",136860
"FUROSEMIDE, HYDROCHLOROTHIAZIDE",2.42,"(2.2, 2.67)","3.38e-59",136860
"METOPROLOL, TORASEMIDE",2.42,"(2.03, 2.88)","2.56e-19",136860
"RABEPRAZOLE, SALBUTAMOL",2.42,"(1.97, 2.96)","9.61e-15",136860
"LOSARTAN, ALENDRONATE",2.42,"(1.97, 2.96)","9.61e-15",136860
"ACYCLOVIR, DOXORUBICIN",2.42,"(1.95, 2.98)","1.25e-13",136860
"TRAZODONE, WARFARIN",2.42,"(1.97, 2.95)","5.22e-15",136860
"VALSARTAN, GLIPIZIDE",2.42,"(1.95, 2.98)","9.02e-14",136860
"ACETAMINOPHEN, AMLODIPINE",2.42,"(2.26, 2.59)","2.50e-118",136860
"ATORVASTATIN, FUROSEMIDE",2.42,"(2.28, 2.57)","4.15e-155",136860
"FOLIC ACID, HYDROCODONE",2.42,"(2.16, 2.71)","2.46e-44",136860
"MIRTAZAPINE, SERTRALINE",2.42,"(1.98, 2.94)","1.57e-15",136860
"SIMVASTATIN, FISH OIL",2.42,"(2.1, 2.78)","1.04e-28",136860
"PRAMIPEXOLE, ACETYLSALICYLIC ACID",2.42,"(1.93, 3)","6.97e-13",136860
"ONDANSETRON, ACETAMINOPHEN",2.42,"(2.25, 2.61)","1.36e-96",136860
"CARVEDILOL, GLIPIZIDE",2.42,"(1.98, 2.94)","1.22e-15",136860
"MONTELUKAST, DILTIAZEM",2.42,"(1.94, 2.99)","1.60e-13",136860
"SIMVASTATIN, ESTRADIOL",2.42,"(1.92, 3.02)","3.25e-12",136860
"PREGABALIN, CLOPIDOGREL",2.42,"(2.03, 2.87)","1.49e-19",136860
"CELECOXIB, AMLODIPINE",2.42,"(2.1, 2.77)","1.88e-29",136860
"LORAZEPAM, TRAZODONE",2.42,"(2.12, 2.75)","1.44e-32",136860
"OMEPRAZOLE, TRAMADOL",2.42,"(2.18, 2.67)","8.12e-54",136860
"PREGABALIN, DULOXETINE",2.42,"(2.16, 2.7)","3.84e-43",136860
"QUETIAPINE, TRAMADOL",2.42,"(1.98, 2.92)","4.26e-16",136860
"SALMETEROL, TRAZODONE",2.42,"(1.94, 2.99)","2.24e-13",136860
"ONDANSETRON, DOCETAXEL",2.42,"(2.01, 2.88)","2.70e-18",136860
"PREGABALIN, AMITRIPTYLINE",2.42,"(2.08, 2.79)","1.11e-26",136860
"BISOPROLOL, LISINOPRIL",2.42,"(1.93, 2.99)","4.19e-13",136860
"MORPHINE, ACETYLSALICYLIC ACID",2.42,"(2.17, 2.68)","4.98e-48",136860
"CLOPIDOGREL, LANSOPRAZOLE",2.41,"(2.13, 2.72)","2.08e-37",136860
"SALBUTAMOL, ESOMEPRAZOLE",2.41,"(2.19, 2.65)","3.80e-59",136860
"EZETIMIBE, IRBESARTAN",2.41,"(1.9, 3.02)","6.63e-12",136860
"MELOXICAM, LEVOTHYROXINE",2.41,"(2.02, 2.86)","9.74e-20",136860
"SERTRALINE, DIGOXIN",2.41,"(1.96, 2.94)","4.83e-15",136860
"AZATHIOPRINE, ACETAMINOPHEN",2.41,"(2, 2.88)","7.72e-18",136860
"SALBUTAMOL, CARVEDILOL",2.41,"(2.07, 2.8)","3.63e-25",136860
"ARIPIPRAZOLE, ALPRAZOLAM",2.41,"(1.93, 2.98)","7.31e-13",136860
"DILTIAZEM, LISINOPRIL",2.41,"(2.13, 2.72)","1.64e-36",136860
"MORPHINE, ONDANSETRON",2.41,"(2.14, 2.71)","2.69e-39",136860
"LOSARTAN, ACETYLSALICYLIC ACID",2.41,"(2.23, 2.6)","1.86e-89",136860
"NIACIN, OLMESARTAN",2.41,"(1.89, 3.02)","1.31e-11",136860
"ATORVASTATIN, BUPROPION",2.41,"(2.08, 2.78)","4.66e-27",136860
"VERAPAMIL, ALPRAZOLAM",2.41,"(1.91, 3.01)","3.89e-12",136860
"PREDNISOLONE, LISINOPRIL",2.41,"(1.94, 2.95)","4.38e-14",136860
"OMEPRAZOLE, INSULIN ASPART",2.41,"(1.97, 2.92)","1.79e-15",136860
"METFORMIN, DEXAMETHASONE",2.41,"(2, 2.87)","2.37e-18",136860
"METOPROLOL, MONTELUKAST",2.41,"(2.01, 2.85)","2.13e-19",136860
"ROSIGLITAZONE, ACETAMINOPHEN",2.4,"(2.04, 2.82)","1.00e-21",136860
"FENTANYL, IPRATROPIUM BROMIDE",2.4,"(1.93, 2.97)","3.98e-13",136860
"METOPROLOL, FENTANYL",2.4,"(2.13, 2.71)","5.76e-38",136860
"ONDANSETRON, SALBUTAMOL",2.4,"(2.07, 2.78)","4.09e-26",136860
"METFORMIN, CYCLOBENZAPRINE",2.4,"(1.96, 2.92)","4.24e-15",136860
"PANTOPRAZOLE, DIGOXIN",2.4,"(2.08, 2.76)","1.51e-28",136860
"MORPHINE, SPIRONOLACTONE",2.4,"(1.91, 2.98)","1.29e-12",136860
"RISPERIDONE, BIPERIDEN",2.4,"(1.93, 2.96)","2.17e-13",136860
"PRAVASTATIN, PREDNISONE",2.4,"(2.02, 2.84)","5.63e-20",136860
"OXYBUTYNIN, ACETYLSALICYLIC ACID",2.4,"(2.01, 2.86)","1.01e-18",136860
"PRAVASTATIN, WARFARIN",2.4,"(2.06, 2.78)","5.07e-25",136860
"TRAZODONE, ALPRAZOLAM",2.4,"(2.1, 2.74)","7.79e-32",136860
"CARVEDILOL, HYDROCHLOROTHIAZIDE",2.4,"(2.07, 2.77)","3.54e-26",136860
"FAMOTIDINE, IRON",2.4,"(1.9, 2.99)","3.25e-12",136860
"ATORVASTATIN, FLUTICASONE PROPIONATE",2.4,"(2.16, 2.66)","7.42e-49",136860
"SALBUTAMOL, GUAIFENESIN",2.4,"(2.05, 2.8)","3.38e-23",136860
"FLUTICASONE PROPIONATE, FOLIC ACID",2.4,"(2.07, 2.77)","1.25e-26",136860
"ATENOLOL, SALBUTAMOL",2.4,"(2.08, 2.75)","2.20e-28",136860
"ACETAMINOPHEN, DIPHENOXYLATE",2.4,"(1.95, 2.92)","1.38e-14",136860
"ATENOLOL, TRAZODONE",2.4,"(1.94, 2.93)","1.61e-14",136860
"IPRATROPIUM BROMIDE, LISINOPRIL",2.4,"(2.06, 2.77)","4.16e-26",136860
"VITAMIN E, FOLIC ACID",2.4,"(1.99, 2.86)","7.12e-18",136860
"SALBUTAMOL, LACTULOSE",2.4,"(1.93, 2.95)","2.37e-13",136860
"TEMAZEPAM, LEVOTHYROXINE",2.4,"(2, 2.84)","5.04e-19",136860
"POTASSIUM CHLORIDE, CARVEDILOL",2.4,"(2.12, 2.7)","9.96e-38",136860
"OMEPRAZOLE, FISH OIL",2.39,"(2.04, 2.79)","3.91e-23",136860
"MONTELUKAST, RANITIDINE",2.39,"(1.93, 2.95)","1.81e-13",136860
"ACETYLSALICYLIC ACID, FLUTICASONE PROPIONATE",2.39,"(2.22, 2.58)","1.02e-91",136860
"ACETYLSALICYLIC ACID, FENOFIBRATE",2.39,"(2.18, 2.63)","1.75e-59",136860
"SPIRONOLACTONE, TRAMADOL",2.39,"(1.92, 2.94)","1.87e-13",136860
"NIACIN, EZETIMIBE",2.39,"(2.06, 2.76)","1.50e-26",136860
"ESOMEPRAZOLE, LISINOPRIL",2.39,"(2.16, 2.64)","1.11e-51",136860
"METOPROLOL, RISEDRONATE",2.39,"(1.91, 2.97)","1.64e-12",136860
"ENALAPRIL, HYDROCHLOROTHIAZIDE",2.39,"(2.09, 2.73)","6.93e-31",136860
"PREDNISONE, VERAPAMIL",2.39,"(1.94, 2.92)","2.43e-14",136860
"ATENOLOL, LANSOPRAZOLE",2.39,"(2.08, 2.73)","6.33e-30",136860
"IPRATROPIUM BROMIDE, LEVOTHYROXINE",2.39,"(2.07, 2.75)","6.83e-28",136860
"ALLOPURINOL, INSULIN GLARGINE",2.39,"(1.94, 2.92)","2.84e-14",136860
"MIRTAZAPINE, DIAZEPAM",2.39,"(1.96, 2.88)","5.27e-16",136860
"PANTOPRAZOLE, CLOPIDOGREL",2.39,"(2.15, 2.65)","1.70e-47",136860
"TERAZOSIN, ACETYLSALICYLIC ACID",2.39,"(2.03, 2.79)","8.52e-23",136860
"INSULIN GLARGINE, IRON",2.39,"(1.92, 2.94)","2.00e-13",136860
"NIFEDIPINE, CLONIDINE",2.39,"(1.89, 2.98)","5.56e-12",136860
"CARBAMAZEPINE, DIAZEPAM",2.39,"(1.91, 2.95)","5.13e-13",136860
"PANTOPRAZOLE, SIMVASTATIN",2.39,"(2.17, 2.61)","7.37e-62",136860
"ROSIGLITAZONE, ESOMEPRAZOLE",2.38,"(1.9, 2.96)","2.42e-12",136860
"PAROXETINE, PROMETHAZINE",2.38,"(1.92, 2.93)","1.19e-13",136860
"ATORVASTATIN, FOLIC ACID",2.38,"(2.15, 2.64)","2.64e-51",136860
"CODEINE, LEVOTHYROXINE",2.38,"(1.95, 2.88)","1.43e-15",136860
"LORAZEPAM, SALBUTAMOL",2.38,"(2.14, 2.65)","5.39e-48",136860
"ATORVASTATIN, DOXAZOSIN",2.38,"(1.97, 2.86)","5.88e-17",136860
"MIRTAZAPINE, SALBUTAMOL",2.38,"(1.91, 2.94)","5.49e-13",136860
"ACETYLSALICYLIC ACID, ESZOPICLONE",2.38,"(1.88, 2.98)","1.24e-11",136860
"ATENOLOL, AMLODIPINE",2.38,"(2.2, 2.57)","3.30e-83",136860
"MAGNESIUM SULFATE, ACETAMINOPHEN",2.38,"(1.93, 2.91)","3.15e-14",136860
"OXYBUTYNIN, BACLOFEN",2.38,"(1.86, 3)","6.43e-11",136860
"SPIRONOLACTONE, GABAPENTIN",2.38,"(1.98, 2.85)","1.88e-17",136860
"FENTANYL, FUROSEMIDE",2.38,"(2.16, 2.61)","5.72e-59",136860
"BISOPROLOL, AMLODIPINE",2.38,"(2.08, 2.71)","5.28e-31",136860
"TRAZODONE, CITALOPRAM",2.38,"(2.04, 2.76)","3.57e-24",136860
"PANTOPRAZOLE, CYCLOPHOSPHAMIDE",2.38,"(1.94, 2.89)","5.27e-15",136860
"VALSARTAN, ESOMEPRAZOLE",2.38,"(2.06, 2.73)","5.69e-28",136860
"SULFAMETHOXAZOLE, DEXAMETHASONE",2.38,"(2.06, 2.73)","1.38e-27",136860
"DIGOXIN, EZETIMIBE",2.38,"(1.96, 2.86)","3.01e-16",136860
"TOLTERODINE, ACETYLSALICYLIC ACID",2.37,"(2.01, 2.78)","1.35e-21",136860
"ATENOLOL, ISOSORBIDE MONONITRATE",2.37,"(1.98, 2.83)","9.08e-18",136860
"PROMETHAZINE, LEVOTHYROXINE",2.37,"(2.01, 2.79)","5.97e-21",136860
"PREGABALIN, TRAZODONE",2.37,"(1.94, 2.88)","7.62e-15",136860
"ONDANSETRON, HEPARIN",2.37,"(1.96, 2.85)","2.33e-16",136860
