"Drug_name","OR","95.CI","Pvalue","ac"
"METOPROLOL, ATORVASTATIN, FOLIC ACID",2.9,"(2.35, 3.54)","7.69e-20",136860
"SALBUTAMOL, ESOMEPRAZOLE, IPRATROPIUM BROMIDE",2.9,"(2.45, 3.41)","1.52e-29",136860
"PREDNISONE, ACETAMINOPHEN, DIPHENHYDRAMINE",2.9,"(2.41, 3.45)","2.83e-25",136860
"METOPROLOL, SALBUTAMOL, ACETYLSALICYLIC ACID",2.9,"(2.54, 3.3)","1.27e-45",136860
"PANTOPRAZOLE, ACETAMINOPHEN, HEPARIN",2.9,"(2.35, 3.53)","3.75e-20",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, DILTIAZEM",2.9,"(2.45, 3.4)","1.16e-29",136860
"SALBUTAMOL, FUROSEMIDE, LEVOTHYROXINE",2.89,"(2.5, 3.33)","1.41e-37",136860
"POTASSIUM CHLORIDE, ATORVASTATIN, FUROSEMIDE",2.89,"(2.56, 3.26)","2.87e-52",136860
"TRIAMTERENE, HYDROCHLOROTHIAZIDE, LISINOPRIL",2.89,"(2.38, 3.5)","5.52e-22",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",2.89,"(2.51, 3.32)","2.92e-39",136860
"ACETYLSALICYLIC ACID, FOLIC ACID, HYDROCHLOROTHIAZIDE",2.89,"(2.39, 3.48)","7.88e-23",136860
"OMEPRAZOLE, PREDNISONE, FUROSEMIDE",2.89,"(2.52, 3.3)","9.08e-43",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, AMLODIPINE",2.89,"(2.63, 3.17)","1.59e-87",136860
"PANTOPRAZOLE, ATORVASTATIN, CLOPIDOGREL",2.89,"(2.37, 3.49)","5.87e-22",136860
"PANTOPRAZOLE, ATENOLOL, ACETYLSALICYLIC ACID",2.89,"(2.34, 3.53)","9.86e-20",136860
"SALBUTAMOL, SIMVASTATIN, FUROSEMIDE",2.89,"(2.5, 3.32)","1.12e-38",136860
"LOSARTAN, POTASSIUM, ACETAMINOPHEN",2.89,"(2.36, 3.51)","9.52e-21",136860
"ATENOLOL, ACETYLSALICYLIC ACID, LEVOTHYROXINE",2.89,"(2.48, 3.34)","1.89e-35",136860
"NITROGLYCERIN, ACETYLSALICYLIC ACID, LEVOTHYROXINE",2.89,"(2.4, 3.45)","8.39e-25",136860
"SPIRONOLACTONE, WARFARIN, ACETYLSALICYLIC ACID",2.89,"(2.42, 3.42)","1.24e-26",136860
"SALBUTAMOL, ACETAMINOPHEN, TIOTROPIUM",2.88,"(2.46, 3.37)","1.60e-31",136860
"METOPROLOL, VITAMIN D, LEVOTHYROXINE",2.88,"(2.32, 3.56)","3.73e-18",136860
"CLOPIDOGREL, FUROSEMIDE, INSULIN GLARGINE",2.88,"(2.33, 3.53)","2.43e-19",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, CALCIUM",2.88,"(2.43, 3.4)","2.72e-28",136860
"METOPROLOL, SALBUTAMOL, SIMVASTATIN",2.88,"(2.4, 3.44)","4.36e-25",136860
"LORAZEPAM, SALBUTAMOL, FLUTICASONE PROPIONATE",2.88,"(2.42, 3.41)","9.53e-27",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, GABAPENTIN",2.88,"(2.49, 3.31)","1.63e-38",136860
"OMEPRAZOLE, HYDROCHLOROTHIAZIDE, AMLODIPINE",2.88,"(2.34, 3.51)","5.44e-20",136860
"OMEPRAZOLE, ACETAMINOPHEN, ACETYLSALICYLIC ACID",2.88,"(2.62, 3.16)","5.53e-83",136860
"METOPROLOL, ACETAMINOPHEN, FUROSEMIDE",2.88,"(2.59, 3.19)","8.83e-70",136860
"POTASSIUM, CLOPIDOGREL, FUROSEMIDE",2.88,"(2.3, 3.56)","2.01e-17",136860
"ACETAMINOPHEN, HYDROCODONE, INTERFERON BETA-1A",2.88,"(2.3, 3.57)","2.96e-17",136860
"METOPROLOL, SIMVASTATIN, LISINOPRIL",2.88,"(2.58, 3.2)","1.17e-64",136860
"METOPROLOL, ATORVASTATIN, ESOMEPRAZOLE",2.87,"(2.4, 3.43)","3.78e-25",136860
"WARFARIN, DIGOXIN, AMIODARONE",2.87,"(2.38, 3.44)","1.25e-23",136860
"ATORVASTATIN, SERTRALINE, ACETYLSALICYLIC ACID",2.87,"(2.39, 3.43)","1.90e-24",136860
"ATORVASTATIN, CARVEDILOL, CLOPIDOGREL",2.87,"(2.4, 3.41)","4.15e-26",136860
"LORAZEPAM, ATORVASTATIN, ACETYLSALICYLIC ACID",2.87,"(2.39, 3.43)","1.37e-24",136860
"POTASSIUM, WARFARIN, DIGOXIN",2.87,"(2.31, 3.53)","3.43e-18",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, HYDROCODONE",2.87,"(2.44, 3.36)","9.47e-31",136860
"METOPROLOL, PANTOPRAZOLE, LEVOTHYROXINE",2.87,"(2.38, 3.44)","1.50e-23",136860
"PANTOPRAZOLE, SULFAMETHOXAZOLE, TRIMETHOPRIM",2.87,"(2.4, 3.4)","4.69e-26",136860
"SIMVASTATIN, CLOPIDOGREL, AMLODIPINE",2.87,"(2.44, 3.35)","3.14e-31",136860
"MORPHINE, SIMVASTATIN, ACETYLSALICYLIC ACID",2.87,"(2.31, 3.52)","1.67e-18",136860
"ATENOLOL, SIMVASTATIN, LEVOTHYROXINE",2.87,"(2.34, 3.48)","7.60e-21",136860
"METOPROLOL, NITROGLYCERIN, ATORVASTATIN",2.86,"(2.38, 3.42)","2.43e-24",136860
"FLUTICASONE PROPIONATE, FUROSEMIDE, IPRATROPIUM BROMIDE",2.86,"(2.39, 3.41)","2.51e-25",136860
"ACETAMINOPHEN, DEXAMETHASONE, LENALIDOMIDE",2.86,"(2.43, 3.36)","1.17e-29",136860
"SALMETEROL, ACETYLSALICYLIC ACID, FUROSEMIDE",2.86,"(2.46, 3.31)","3.86e-35",136860
"NITROGLYCERIN, SIMVASTATIN, CLOPIDOGREL",2.86,"(2.42, 3.37)","1.20e-28",136860
"METFORMIN, SALBUTAMOL, ACETYLSALICYLIC ACID",2.86,"(2.41, 3.37)","5.67e-28",136860
"LOSARTAN, METOPROLOL, ACETYLSALICYLIC ACID",2.86,"(2.44, 3.33)","6.13e-32",136860
"WARFARIN, ESOMEPRAZOLE, FUROSEMIDE",2.86,"(2.4, 3.38)","6.19e-27",136860
"SALMETEROL, BUPROPION, FLUTICASONE PROPIONATE",2.86,"(2.36, 3.44)","1.34e-22",136860
"ONDANSETRON, SALBUTAMOL, ACETAMINOPHEN",2.86,"(2.38, 3.41)","2.92e-24",136860
"METFORMIN, FUROSEMIDE, GABAPENTIN",2.86,"(2.33, 3.47)","3.12e-20",136860
"METFORMIN, ACETYLSALICYLIC ACID, DIGOXIN",2.85,"(2.34, 3.45)","3.21e-21",136860
"SALMETEROL, VALSARTAN, FLUTICASONE PROPIONATE",2.85,"(2.37, 3.41)","2.23e-24",136860
"QUETIAPINE, ACETAMINOPHEN, GABAPENTIN",2.85,"(2.28, 3.53)","2.22e-17",136860
"SULFAMETHOXAZOLE, ACETAMINOPHEN, TRIMETHOPRIM",2.85,"(2.55, 3.18)","1.54e-61",136860
"METFORMIN, GABAPENTIN, LISINOPRIL",2.85,"(2.34, 3.45)","1.56e-21",136860
"METFORMIN, ATORVASTATIN, SALBUTAMOL",2.85,"(2.31, 3.48)","2.33e-19",136860
"SALBUTAMOL, IPRATROPIUM BROMIDE, AMLODIPINE",2.85,"(2.39, 3.37)","8.38e-27",136860
"PAROXETINE, SALMETEROL, FLUTICASONE PROPIONATE",2.85,"(2.33, 3.45)","7.89e-21",136860
"SALBUTAMOL, ACETYLSALICYLIC ACID, DIGOXIN",2.85,"(2.38, 3.39)","8.35e-25",136860
"SALBUTAMOL, ESOMEPRAZOLE, FLUTICASONE PROPIONATE",2.85,"(2.47, 3.28)","1.10e-37",136860
"VITAMIN D, ACETYLSALICYLIC ACID, LEVOTHYROXINE",2.85,"(2.46, 3.29)","4.98e-36",136860
"LOSARTAN, ACETYLSALICYLIC ACID, LEVOTHYROXINE",2.85,"(2.36, 3.42)","5.66e-23",136860
"ROSUVASTATIN, ACETYLSALICYLIC ACID, LEVOTHYROXINE",2.85,"(2.41, 3.35)","2.87e-28",136860
"SIMVASTATIN, EZETIMIBE, LISINOPRIL",2.85,"(2.43, 3.32)","3.18e-31",136860
"NITROGLYCERIN, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",2.85,"(2.29, 3.51)","5.59e-18",136860
"CARVEDILOL, CLOPIDOGREL, FUROSEMIDE",2.85,"(2.45, 3.29)","2.50e-35",136860
"METOPROLOL, DIGOXIN, AMLODIPINE",2.85,"(2.28, 3.51)","1.22e-17",136860
"ATORVASTATIN, CARVEDILOL, LISINOPRIL",2.84,"(2.33, 3.44)","4.09e-21",136860
"ACETYLSALICYLIC ACID, DIGOXIN, DILTIAZEM",2.84,"(2.31, 3.47)","1.28e-19",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, LISINOPRIL",2.84,"(2.62, 3.09)","1.38e-105",136860
"METFORMIN, OMEPRAZOLE, ATORVASTATIN",2.84,"(2.35, 3.42)","1.39e-22",136860
"METHOTREXATE, OXYCODONE, ACETAMINOPHEN",2.84,"(2.26, 3.53)","9.11e-17",136860
"POTASSIUM CHLORIDE, SALBUTAMOL, WARFARIN",2.84,"(2.35, 3.4)","4.88e-23",136860
"METOPROLOL, SIMVASTATIN, WARFARIN",2.84,"(2.48, 3.24)","1.32e-41",136860
"OMEPRAZOLE, HYDROCHLOROTHIAZIDE, LISINOPRIL",2.84,"(2.41, 3.33)","2.72e-29",136860
"METOPROLOL, OMEPRAZOLE, CLOPIDOGREL",2.84,"(2.39, 3.34)","8.44e-28",136860
"VITAMIN C, ACETYLSALICYLIC ACID, CALCIUM",2.84,"(2.28, 3.49)","6.70e-18",136860
"WARFARIN, FUROSEMIDE, AMLODIPINE",2.84,"(2.45, 3.27)","5.47e-36",136860
"METOPROLOL, WARFARIN, LISINOPRIL",2.84,"(2.47, 3.25)","2.03e-39",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, IPRATROPIUM BROMIDE",2.83,"(2.34, 3.41)","3.85e-22",136860
"OMEPRAZOLE, SALBUTAMOL, LEVOTHYROXINE",2.83,"(2.36, 3.38)","6.03e-24",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, ALPRAZOLAM",2.83,"(2.38, 3.35)","1.44e-26",136860
"ACETYLSALICYLIC ACID, CARVEDILOL, AMIODARONE",2.83,"(2.29, 3.47)","1.14e-18",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, FISH OIL",2.83,"(2.39, 3.34)","2.33e-27",136860
"SALBUTAMOL, SPIRONOLACTONE, ACETYLSALICYLIC ACID",2.83,"(2.27, 3.5)","2.43e-17",136860
"OMEPRAZOLE, WARFARIN, FUROSEMIDE",2.83,"(2.48, 3.21)","1.83e-44",136860
"RAMIPRIL, SIMVASTATIN, ACETAMINOPHEN",2.83,"(2.26, 3.5)","3.82e-17",136860
"METOPROLOL, PREDNISONE, FOLIC ACID",2.83,"(2.33, 3.4)","6.80e-22",136860
"SALMETEROL, FLUTICASONE PROPIONATE, GABAPENTIN",2.83,"(2.43, 3.27)","2.72e-34",136860
"POTASSIUM, CARVEDILOL, FUROSEMIDE",2.82,"(2.3, 3.44)","6.43e-20",136860
"ACETYLSALICYLIC ACID, CARVEDILOL, HYDROCHLOROTHIAZIDE",2.82,"(2.27, 3.49)","1.86e-17",136860
"ACETAMINOPHEN, ALPRAZOLAM, LEVOTHYROXINE",2.82,"(2.4, 3.31)","2.28e-29",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, FISH OIL",2.82,"(2.3, 3.43)","6.83e-20",136860
"METOPROLOL, MYCOPHENOLATE MOFETIL, PREDNISONE",2.82,"(2.25, 3.5)","8.84e-17",136860
"METOPROLOL, SIMVASTATIN, DIGOXIN",2.82,"(2.38, 3.32)","1.54e-27",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, ALLOPURINOL",2.82,"(2.38, 3.32)","1.11e-27",136860
"CLOPIDOGREL, LEVOTHYROXINE, LISINOPRIL",2.82,"(2.27, 3.47)","6.90e-18",136860
"FLUTICASONE PROPIONATE, FUROSEMIDE, LISINOPRIL",2.82,"(2.32, 3.4)","2.61e-21",136860
"ATORVASTATIN, FUROSEMIDE, LANSOPRAZOLE",2.82,"(2.35, 3.36)","4.47e-24",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, ALLOPURINOL",2.82,"(2.37, 3.33)","7.70e-27",136860
"SIMVASTATIN, VALSARTAN, ACETYLSALICYLIC ACID",2.82,"(2.41, 3.27)","7.68e-33",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, CARVEDILOL",2.82,"(2.49, 3.17)","1.28e-49",136860
"ATORVASTATIN, FUROSEMIDE, INSULIN GLARGINE",2.82,"(2.31, 3.4)","2.77e-21",136860
"RANITIDINE, SULFAMETHOXAZOLE, TRIMETHOPRIM",2.81,"(2.29, 3.44)","3.65e-19",136860
"ATORVASTATIN, VALSARTAN, FUROSEMIDE",2.81,"(2.29, 3.44)","3.65e-19",136860
"SIMVASTATIN, FUROSEMIDE, INSULIN GLARGINE",2.81,"(2.33, 3.37)","4.60e-23",136860
"ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE, AMLODIPINE",2.81,"(2.5, 3.16)","3.55e-53",136860
"PREDNISONE, ACETAMINOPHEN, TRIMETHOPRIM",2.81,"(2.26, 3.47)","2.36e-17",136860
"POTASSIUM CHLORIDE, ACETAMINOPHEN, WARFARIN",2.81,"(2.43, 3.25)","1.60e-35",136860
"SALBUTAMOL, IPRATROPIUM BROMIDE, LEVOFLOXACIN",2.81,"(2.27, 3.46)","5.26e-18",136860
"ATENOLOL, ACETAMINOPHEN, LEVOTHYROXINE",2.81,"(2.3, 3.41)","2.86e-20",136860
"LORAZEPAM, MORPHINE, ONDANSETRON",2.81,"(2.26, 3.46)","1.15e-17",136860
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, IRON",2.81,"(2.24, 3.5)","3.41e-16",136860
"METOPROLOL, CLONIDINE, AMLODIPINE",2.81,"(2.31, 3.39)","3.12e-21",136860
"ACETYLSALICYLIC ACID, FOLIC ACID, FUROSEMIDE",2.81,"(2.44, 3.22)","3.34e-38",136860
"LOSARTAN, FUROSEMIDE, LEVOTHYROXINE",2.81,"(2.27, 3.44)","1.84e-18",136860
"SALBUTAMOL, ACETYLSALICYLIC ACID, CARVEDILOL",2.81,"(2.3, 3.41)","3.04e-20",136860
"PANTOPRAZOLE, AMLODIPINE, LISINOPRIL",2.81,"(2.24, 3.49)","2.45e-16",136860
"METOPROLOL, SIMVASTATIN, ACETYLSALICYLIC ACID",2.81,"(2.61, 3.02)","7.25e-131",136860
"OMEPRAZOLE, AMLODIPINE, LISINOPRIL",2.81,"(2.31, 3.39)","3.31e-21",136860
"ATORVASTATIN, CARVEDILOL, FUROSEMIDE",2.81,"(2.43, 3.23)","2.32e-37",136860
"OMEPRAZOLE, ACETYLSALICYLIC ACID, CALCIUM CARBONATE",2.81,"(2.23, 3.49)","3.62e-16",136860
"SALBUTAMOL, DILTIAZEM, FUROSEMIDE",2.81,"(2.32, 3.37)","3.62e-22",136860
"NIACIN, ACETAMINOPHEN, ACETYLSALICYLIC ACID",2.81,"(2.3, 3.41)","3.22e-20",136860
"CLOPIDOGREL, EZETIMIBE, FUROSEMIDE",2.81,"(2.28, 3.43)","6.45e-19",136860
"ACETYLSALICYLIC ACID, FENTANYL, FUROSEMIDE",2.81,"(2.36, 3.32)","1.62e-26",136860
"PANTOPRAZOLE, ACETAMINOPHEN, DIPHENHYDRAMINE",2.81,"(2.27, 3.43)","9.52e-19",136860
"TAMSULOSIN, ACETYLSALICYLIC ACID, FUROSEMIDE",2.81,"(2.33, 3.35)","2.85e-23",136860
"METOPROLOL, DIGOXIN, LISINOPRIL",2.8,"(2.36, 3.31)","1.82e-26",136860
"ACETAMINOPHEN, FUROSEMIDE, AMLODIPINE",2.8,"(2.46, 3.18)","3.30e-44",136860
"FUROSEMIDE, INSULIN GLARGINE, LEVOTHYROXINE",2.8,"(2.27, 3.42)","7.26e-19",136860
"ROSUVASTATIN, SALMETEROL, FLUTICASONE PROPIONATE",2.8,"(2.26, 3.44)","3.25e-18",136860
"OMEPRAZOLE, SIMVASTATIN, LEVOTHYROXINE",2.8,"(2.39, 3.27)","8.77e-31",136860
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, FOLIC ACID",2.8,"(2.28, 3.41)","1.72e-19",136860
"TRIAMTERENE, HYDROCHLOROTHIAZIDE, LEVOTHYROXINE",2.8,"(2.39, 3.26)","4.54e-31",136860
"SULFAMETHOXAZOLE, TRIMETHOPRIM, DOXORUBICIN",2.8,"(2.23, 3.47)","1.42e-16",136860
"POTASSIUM CHLORIDE, PREDNISONE, FUROSEMIDE",2.8,"(2.47, 3.16)","2.34e-47",136860
"ACETYLSALICYLIC ACID, AMLODIPINE, LEVOTHYROXINE",2.8,"(2.46, 3.17)","1.41e-45",136860
"METOPROLOL, POTASSIUM CHLORIDE, CLOPIDOGREL",2.8,"(2.3, 3.37)","1.47e-21",136860
"PREDNISONE, VITAMIN D, ACETYLSALICYLIC ACID",2.8,"(2.31, 3.36)","4.86e-22",136860
"WARFARIN, AMLODIPINE, LEVOTHYROXINE",2.8,"(2.24, 3.46)","1.02e-16",136860
"ATENOLOL, HYDROCHLOROTHIAZIDE, LISINOPRIL",2.79,"(2.36, 3.29)","1.24e-27",136860
"SALMETEROL, ACETYLSALICYLIC ACID, LEVOTHYROXINE",2.79,"(2.27, 3.41)","5.87e-19",136860
"SALBUTAMOL, FEXOFENADINE, FLUTICASONE PROPIONATE",2.79,"(2.34, 3.31)","1.51e-25",136860
"METOPROLOL, OMEPRAZOLE, LISINOPRIL",2.79,"(2.39, 3.25)","8.80e-32",136860
"OMEPRAZOLE, POTASSIUM CHLORIDE, SALBUTAMOL",2.79,"(2.27, 3.4)","2.86e-19",136860
"METOPROLOL, NITROGLYCERIN, CLOPIDOGREL",2.79,"(2.41, 3.22)","5.10e-35",136860
"VITAMIN D, ACETYLSALICYLIC ACID, FUROSEMIDE",2.79,"(2.37, 3.27)","1.65e-28",136860
"SERTRALINE, ACETYLSALICYLIC ACID, FUROSEMIDE",2.79,"(2.3, 3.36)","1.19e-21",136860
"METOPROLOL, SERTRALINE, ACETYLSALICYLIC ACID",2.79,"(2.33, 3.32)","1.56e-24",136860
"METOPROLOL, ATORVASTATIN, LEVOTHYROXINE",2.79,"(2.4, 3.23)","7.82e-34",136860
"ACETAMINOPHEN, CALCIUM, FOLIC ACID",2.79,"(2.26, 3.42)","2.96e-18",136860
"METOPROLOL, SALBUTAMOL, AMLODIPINE",2.79,"(2.25, 3.43)","8.96e-18",136860
"PANTOPRAZOLE, FUROSEMIDE, LEVOTHYROXINE",2.79,"(2.37, 3.25)","9.11e-30",136860
"CARVEDILOL, FUROSEMIDE, INSULIN GLARGINE",2.79,"(2.25, 3.42)","4.63e-18",136860
"SALBUTAMOL, ACETYLSALICYLIC ACID, LANSOPRAZOLE",2.78,"(2.24, 3.43)","2.07e-17",136860
"PRAVASTATIN, ACETYLSALICYLIC ACID, LISINOPRIL",2.78,"(2.29, 3.36)","6.33e-21",136860
"POTASSIUM CHLORIDE, ACETAMINOPHEN, FOLIC ACID",2.78,"(2.27, 3.37)","6.16e-20",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, CARVEDILOL",2.78,"(2.45, 3.15)","4.01e-46",136860
"ACETYLSALICYLIC ACID, ENALAPRIL, HYDROCHLOROTHIAZIDE",2.78,"(2.21, 3.46)","9.09e-16",136860
"METOPROLOL, NITROGLYCERIN, SIMVASTATIN",2.78,"(2.36, 3.25)","4.91e-29",136860
"CLOPIDOGREL, AMLODIPINE, LISINOPRIL",2.78,"(2.28, 3.36)","1.05e-20",136860
"ACETYLSALICYLIC ACID, ALPRAZOLAM, AMLODIPINE",2.78,"(2.22, 3.44)","1.04e-16",136860
"ATORVASTATIN, SALBUTAMOL, ACETYLSALICYLIC ACID",2.78,"(2.4, 3.2)","9.88e-36",136860
"CLOPIDOGREL, HYDROCHLOROTHIAZIDE, LISINOPRIL",2.78,"(2.24, 3.42)","1.67e-17",136860
"POTASSIUM CHLORIDE, ACETAMINOPHEN, FUROSEMIDE",2.78,"(2.54, 3.03)","3.30e-87",136860
"METFORMIN, ACETAMINOPHEN, ACETYLSALICYLIC ACID",2.77,"(2.45, 3.13)","6.56e-47",136860
"NITROGLYCERIN, WARFARIN, ACETYLSALICYLIC ACID",2.77,"(2.28, 3.34)","3.90e-21",136860
"ACETYLSALICYLIC ACID, AMLODIPINE, LISINOPRIL",2.77,"(2.46, 3.11)","3.07e-52",136860
"NITROGLYCERIN, DIGOXIN, FUROSEMIDE",2.77,"(2.33, 3.27)","4.32e-26",136860
"SIMVASTATIN, CLOPIDOGREL, LISINOPRIL",2.77,"(2.42, 3.16)","1.46e-40",136860
"SALBUTAMOL, ACETAMINOPHEN, FLUTICASONE PROPIONATE",2.77,"(2.5, 3.07)","2.60e-67",136860
"POTASSIUM CHLORIDE, VITAMIN D, ACETYLSALICYLIC ACID",2.77,"(2.21, 3.43)","1.73e-16",136860
"SALBUTAMOL, SALMETEROL, IBUPROFEN",2.77,"(2.21, 3.44)","5.26e-16",136860
"OMEPRAZOLE, FLUTICASONE PROPIONATE, LEVOTHYROXINE",2.77,"(2.22, 3.41)","4.10e-17",136860
"ACETYLSALICYLIC ACID, ESOMEPRAZOLE, FOLIC ACID",2.77,"(2.24, 3.39)","6.96e-18",136860
"OMEPRAZOLE, SIMVASTATIN, LISINOPRIL",2.77,"(2.4, 3.18)","1.75e-36",136860
"METOPROLOL, ROSUVASTATIN, FUROSEMIDE",2.77,"(2.22, 3.41)","4.34e-17",136860
"SIMVASTATIN, CARVEDILOL, DIGOXIN",2.76,"(2.27, 3.34)","4.73e-20",136860
"ACETAMINOPHEN, VITAMIN C, ACETYLSALICYLIC ACID",2.76,"(2.27, 3.34)","2.26e-20",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, ENALAPRIL",2.76,"(2.24, 3.37)","2.91e-18",136860
"POTASSIUM CHLORIDE, PREDNISONE, FOLIC ACID",2.76,"(2.22, 3.4)","3.50e-17",136860
"ACETYLSALICYLIC ACID, FOLIC ACID, LISINOPRIL",2.76,"(2.33, 3.25)","2.93e-26",136860
"METOPROLOL, PANTOPRAZOLE, DIGOXIN",2.76,"(2.2, 3.43)","6.64e-16",136860
"SIMVASTATIN, HYDROCHLOROTHIAZIDE, LISINOPRIL",2.76,"(2.4, 3.15)","2.76e-39",136860
"SIMVASTATIN, ESOMEPRAZOLE, LEVOTHYROXINE",2.76,"(2.23, 3.38)","1.94e-17",136860
"METOPROLOL, POTASSIUM CHLORIDE, LISINOPRIL",2.76,"(2.3, 3.28)","1.08e-23",136860
"METFORMIN, ACETYLSALICYLIC ACID, DILTIAZEM",2.76,"(2.23, 3.38)","1.35e-17",136860
"ATENOLOL, ACETYLSALICYLIC ACID, FUROSEMIDE",2.76,"(2.44, 3.11)","3.04e-48",136860
"SALBUTAMOL, CARVEDILOL, FUROSEMIDE",2.76,"(2.28, 3.31)","1.32e-21",136860
"SENNA, ACETAMINOPHEN, ACETYLSALICYLIC ACID",2.75,"(2.23, 3.37)","9.47e-18",136860
"SIMVASTATIN, ACETAMINOPHEN, CLOPIDOGREL",2.75,"(2.36, 3.19)","5.06e-32",136860
"POTASSIUM CHLORIDE, CARVEDILOL, FUROSEMIDE",2.75,"(2.41, 3.14)","6.50e-41",136860
"FUROSEMIDE, INSULIN GLARGINE, AMLODIPINE",2.75,"(2.21, 3.39)","9.03e-17",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",2.75,"(2.41, 3.13)","1.01e-40",136860
"METOPROLOL, PANTOPRAZOLE, SIMVASTATIN",2.75,"(2.33, 3.23)","2.20e-27",136860
"METOPROLOL, NITROGLYCERIN, AMLODIPINE",2.75,"(2.2, 3.4)","2.86e-16",136860
"SIMVASTATIN, CLOPIDOGREL, ISOSORBIDE MONONITRATE",2.75,"(2.23, 3.35)","1.61e-18",136860
"ACETAMINOPHEN, FLUTICASONE PROPIONATE, LEVOTHYROXINE",2.75,"(2.28, 3.28)","1.76e-22",136860
"METFORMIN, ATORVASTATIN, VALSARTAN",2.75,"(2.2, 3.4)","2.94e-16",136860
"POTASSIUM CHLORIDE, FLUTICASONE PROPIONATE, FUROSEMIDE",2.74,"(2.36, 3.17)","6.21e-33",136860
"FUROSEMIDE, GLIPIZIDE, LISINOPRIL",2.74,"(2.2, 3.38)","1.44e-16",136860
"SIMVASTATIN, FUROSEMIDE, IPRATROPIUM BROMIDE",2.74,"(2.2, 3.39)","3.02e-16",136860
"POTASSIUM CHLORIDE, ATORVASTATIN, CLOPIDOGREL",2.74,"(2.19, 3.4)","6.35e-16",136860
"METOPROLOL, OMEPRAZOLE, AMLODIPINE",2.74,"(2.31, 3.24)","1.39e-25",136860
"ACETYLSALICYLIC ACID, CLONIDINE, AMLODIPINE",2.74,"(2.23, 3.34)","1.22e-18",136860
"ATORVASTATIN, ENALAPRIL, FUROSEMIDE",2.74,"(2.17, 3.42)","4.12e-15",136860
"METOPROLOL, PANTOPRAZOLE, HYDROCHLOROTHIAZIDE",2.74,"(2.19, 3.4)","6.53e-16",136860
"SALMETEROL, CYCLOBENZAPRINE, FLUTICASONE PROPIONATE",2.74,"(2.18, 3.41)","2.88e-15",136860
"METOPROLOL, ACETYLSALICYLIC ACID, FLUTICASONE PROPIONATE",2.74,"(2.33, 3.21)","3.49e-28",136860
"POTASSIUM CHLORIDE, ACETAMINOPHEN, DIPHENHYDRAMINE",2.74,"(2.21, 3.36)","2.39e-17",136860
"MAGNESIUM, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",2.74,"(2.21, 3.37)","5.00e-17",136860
"METOPROLOL, PANTOPRAZOLE, AMLODIPINE",2.74,"(2.3, 3.24)","2.28e-25",136860
"POTASSIUM CHLORIDE, ATORVASTATIN, WARFARIN",2.74,"(2.23, 3.33)","8.98e-19",136860
"NITROGLYCERIN, CLOPIDOGREL, FUROSEMIDE",2.73,"(2.34, 3.18)","6.80e-31",136860
"METOPROLOL, EZETIMIBE, FUROSEMIDE",2.73,"(2.23, 3.32)","4.70e-19",136860
"POTASSIUM, ACETYLSALICYLIC ACID, FUROSEMIDE",2.73,"(2.4, 3.11)","4.08e-42",136860
"SALBUTAMOL, SALMETEROL, ACETYLSALICYLIC ACID",2.73,"(2.43, 3.06)","1.07e-50",136860
"SALMETEROL, FLUTICASONE PROPIONATE, LEVOFLOXACIN",2.73,"(2.2, 3.35)","3.94e-17",136860
"SIMVASTATIN, HYDROCHLOROTHIAZIDE, LEVOTHYROXINE",2.73,"(2.27, 3.26)","2.73e-22",136860
"SALMETEROL, ZOLPIDEM, FLUTICASONE PROPIONATE",2.73,"(2.31, 3.2)","2.16e-27",136860
"ATORVASTATIN, AMLODIPINE, LEVOTHYROXINE",2.73,"(2.29, 3.23)","4.62e-25",136860
"ACETYLSALICYLIC ACID, CALCIUM, FOLIC ACID",2.73,"(2.22, 3.32)","1.64e-18",136860
"PREDNISONE, CELECOXIB, FOLIC ACID",2.73,"(2.18, 3.37)","5.45e-16",136860
"METOPROLOL, WARFARIN, LEVOTHYROXINE",2.72,"(2.32, 3.18)","7.97e-29",136860
"CLOPIDOGREL, FUROSEMIDE, AMLODIPINE",2.72,"(2.31, 3.19)","6.07e-28",136860
